candidate_budget,sender,receiver,sender_layer,receiver_layer,oracle_mass,gold_topk_recall,oracle_attn_l1,oracle_output_mse,oracle_output_cosine
32,qwen_sender,qwen_receiver,8,8,0.621231198310852,0.4477081298828125,0.7575376033782959,0.11290198564529419,0.9197350740432739
32,qwen_sender,qwen_receiver,12,12,0.781762957572937,0.4582061767578125,0.4364739954471588,0.567905843257904,0.9102159738540649
32,qwen_sender,qwen_receiver,15,15,0.6078759431838989,0.5491790771484375,0.7437537312507629,2.920401096343994,0.7546891570091248
32,qwen_sender,llama32_1b,0,0,0.21917038969695568,0.21196746826171875,1.5616592466831207,0.00019864346722897608,0.9203049540519714
32,qwen_sender,llama32_1b,4,4,0.1919725462794304,0.22722816467285156,1.616054892539978,0.00551582028856501,0.8623363599181175
32,qwen_sender,llama32_1b,8,8,0.22964943572878838,0.2546358108520508,1.5407011806964874,0.011543066473677754,0.7628909572958946
32,qwen_sender,llama32_1b,12,12,0.3230345733463764,0.3158740997314453,1.3539309203624725,0.010059725027531385,0.7832452356815338
32,qwen_sender,llama32_1b,15,15,0.17222252301871777,0.20776844024658203,1.6555549502372742,0.05228754039853811,0.804279163479805
32,qwen_receiver,qwen_sender,0,0,0.24783267080783844,0.606292724609375,1.5043346881866455,0.006852774880826473,0.7029685378074646
32,qwen_receiver,qwen_sender,4,4,0.27093929052352905,0.501953125,1.4581215381622314,0.028603598475456238,0.7522943019866943
32,qwen_receiver,qwen_sender,8,8,0.4331682324409485,0.5192718505859375,1.133663535118103,0.11949000507593155,0.9074304103851318
32,qwen_receiver,qwen_sender,12,12,0.4945307970046997,0.4166412353515625,1.0009469985961914,2.463627815246582,0.920828104019165
32,qwen_receiver,qwen_sender,15,15,0.513410747051239,0.487945556640625,0.9731785655021667,0.5180606842041016,0.8354195356369019
32,qwen_receiver,llama32_1b,0,0,0.2198451030999422,0.20647525787353516,1.560309812426567,0.00021405121151474304,0.9212165176868439
32,qwen_receiver,llama32_1b,4,4,0.19570330157876015,0.2398366928100586,1.608593374490738,0.005277792224660516,0.8672394305467606
32,qwen_receiver,llama32_1b,8,8,0.18788309767842293,0.23430538177490234,1.6242337673902512,0.012579394737258554,0.7814514860510826
32,qwen_receiver,llama32_1b,12,12,0.17783714458346367,0.23605728149414062,1.644325703382492,0.014954802230931818,0.7779600024223328
